,ViewName,ViewID,GoalName,Date,Campaign,Channel group,Source,Medium,Ad content,Value,AdsetV5,ViewName_eq,AdsetV5_eq
93,Leads 2,116580388,10 - Form Downloads,1/20/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,StartUp con Popular,3,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
94,Leads 2,116580388,10 - Form Downloads,1/20/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,(not set),2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
95,Leads 2,116580388,10 - Form Downloads,1/20/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,Potencial para tu negocio,1,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
96,Leads 2,116580388,10 - Form Downloads,1/21/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,(not set),1,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
97,Leads 2,116580388,10 - Form Downloads,1/23/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,Impulsa tu negocio,1,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
98,Leads 2,116580388,10 - Form Downloads,1/23/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,(not set),2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
99,Leads 2,116580388,10 - Form Downloads,1/24/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,Impulsa tu negocio,2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
100,Leads 2,116580388,10 - Form Downloads,1/24/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,Potencial para tu negocio,1,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
101,Leads 2,116580388,10 - Form Downloads,1/24/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,(not set),2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
102,Leads 2,116580388,10 - Form Downloads,1/25/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,(not set),2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
103,Leads 2,116580388,10 - Form Downloads,1/25/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,Potencial para tu negocio,1,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
104,Leads 2,116580388,10 - Form Downloads,1/26/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,(not set),1,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
105,Leads 2,116580388,10 - Form Downloads,1/26/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,Potencial para tu negocio,1,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
106,Leads 2,116580388,10 - Form Downloads,1/27/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,StartUp con Popular,2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
107,Leads 2,116580388,10 - Form Downloads,1/27/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,StartUp de Popular,1,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
108,Leads 2,116580388,10 - Form Downloads,1/28/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,StartUp de Popular,1,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
109,Leads 2,116580388,10 - Form Downloads,1/29/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,Potencial para tu negocio,1,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
110,Leads 2,116580388,10 - Form Downloads,1/30/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,(not set),1,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
111,Leads 2,116580388,10 - Form Downloads,2/1/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,Impulsa tu negocio,2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
112,Leads 2,116580388,10 - Form Downloads,2/1/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,(not set),5,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
113,Leads 2,116580388,10 - Form Downloads,2/1/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,StartUp de Popular,1,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
114,Leads 2,116580388,10 - Form Downloads,2/1/2022,popular-comercial-lending-startup-2022-website-conversions-all-pr-18-sc-gif-viande-foods-feb-01-2022-flt1_nofee211216as01,(Other),facebook-paid,fb-conversion-ad,v5i202210828v5f_startup2022,2,Popular - Comercial - Lending - StartUP 2022 - Website Conversions - All PR 18+ SC - GIF Viande Foods - Feb 01 2022 _ ///NOFEE211216AS01\\\,Leads 2,Popular - Comercial - Lending - StartUP 2022 - Website Conversions - All PR 18+ SC - GIF Viande Foods - Feb 01 2022 _ ///NOFEE211216AS01\\\
115,Leads 2,116580388,10 - Form Downloads,2/1/2022,popular - services - comercial - startup 2022 - discovery - inmarket n custom int n retargeting - feb 1 2022 _ ///nofee211216as01\\\,Paid Search,google,cpc,(not set),3,Popular - Services - Comercial - StartUp 2022 - Discovery - InMarket n Custom Int n Retargeting - Feb 1 2022 _ ///NOFEE211216AS01\\\,Leads 2,Popular - Services - Comercial - StartUp 2022 - Discovery - InMarket n Custom Int n Retargeting - Feb 1 2022 _ ///NOFEE211216AS01\\\
116,Leads 2,116580388,10 - Form Downloads,2/2/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,StartUp de Popular,1,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
117,Leads 2,116580388,10 - Form Downloads,2/2/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,Impulsa tu negocio,3,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
118,Leads 2,116580388,10 - Form Downloads,2/2/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,(not set),3,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
119,Leads 2,116580388,10 - Form Downloads,2/2/2022,popular - services - comercial - startup 2022 - discovery - inmarket n custom int n retargeting - feb 1 2022 _ ///nofee211216as01\\\,Paid Search,google,cpc,(not set),4,Popular - Services - Comercial - StartUp 2022 - Discovery - InMarket n Custom Int n Retargeting - Feb 1 2022 _ ///NOFEE211216AS01\\\,Leads 2,Popular - Services - Comercial - StartUp 2022 - Discovery - InMarket n Custom Int n Retargeting - Feb 1 2022 _ ///NOFEE211216AS01\\\
120,Leads 2,116580388,10 - Form Downloads,2/3/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,(not set),2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
121,Leads 2,116580388,10 - Form Downloads,2/3/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,StartUp con Popular,5,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
122,Leads 2,116580388,10 - Form Downloads,2/3/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,Impulsa tu negocio,1,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
123,Leads 2,116580388,10 - Form Downloads,2/3/2022,popular - services - comercial - startup 2022 - discovery - inmarket n custom int n retargeting - feb 1 2022 _ ///nofee211216as01\\\,Paid Search,google,cpc,(not set),2,Popular - Services - Comercial - StartUp 2022 - Discovery - InMarket n Custom Int n Retargeting - Feb 1 2022 _ ///NOFEE211216AS01\\\,Leads 2,Popular - Services - Comercial - StartUp 2022 - Discovery - InMarket n Custom Int n Retargeting - Feb 1 2022 _ ///NOFEE211216AS01\\\
124,Leads 2,116580388,10 - Form Downloads,2/3/2022,popular-comercial-lending-startup-2022-website-conversions-all-pr-18-sc-gif-viande-foods-feb-01-2022-flt1_nofee211216as01,(Other),facebook-paid,fb-conversion-ad,v5i202210828v5f_startup2022,1,Popular - Comercial - Lending - StartUP 2022 - Website Conversions - All PR 18+ SC - GIF Viande Foods - Feb 01 2022 _ ///NOFEE211216AS01\\\,Leads 2,Popular - Comercial - Lending - StartUP 2022 - Website Conversions - All PR 18+ SC - GIF Viande Foods - Feb 01 2022 _ ///NOFEE211216AS01\\\
125,Leads 2,116580388,10 - Form Downloads,2/4/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,Impulsa tu negocio,1,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
126,Leads 2,116580388,10 - Form Downloads,2/4/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,StartUp con Popular,2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
127,Leads 2,116580388,10 - Form Downloads,2/4/2022,popular - services - comercial - startup 2022 - discovery - inmarket n custom int n retargeting - feb 1 2022 _ ///nofee211216as01\\\,Paid Search,google,cpc,(not set),1,Popular - Services - Comercial - StartUp 2022 - Discovery - InMarket n Custom Int n Retargeting - Feb 1 2022 _ ///NOFEE211216AS01\\\,Leads 2,Popular - Services - Comercial - StartUp 2022 - Discovery - InMarket n Custom Int n Retargeting - Feb 1 2022 _ ///NOFEE211216AS01\\\
128,Applications,95557079,7 - Jetblue Mastercard Eleva,2/3/2022,popular-lending-tarjetas-jetblue-2022-conversions-gif-pareja-y-esquiador-all-pr-feb-1-2022-f1-flt1_fee211230cr01,(Other),facebook-paid,fb-conversion-ad,v5i202210826v5f_jetblue,1,Popular - Lending - Tarjetas - JetBlue 2022 - Conversions - Gif - Pareja y Esquiador - All PR - Feb 1 2022 - F1 _ ///FEE211230CR01\\\,Applications,Popular - Lending - Tarjetas - JetBlue 2022 - Conversions - Gif - Pareja y Esquiador - All PR - Feb 1 2022 - F1 _ ///FEE211230CR01\\\
129,Applications,95557079,7 - Jetblue Mastercard Eleva,2/3/2022,popular-lending-tarjetas-jetblue-2022-conversions-gif-maletas-eleva-all-pr-feb-1-2022-f2-flt2_fee211230cr01,(Other),facebook-paid,fb-conversion-ad,v5i202210824v5f_jetblue-eleva,3,Popular - Lending - Tarjetas - JetBlue 2022 - Conversions - Gif - Maletas Eleva - All PR - Feb 1 2022 - F2 _ ///FEE211230CR01\\\,Applications,Popular - Lending - Tarjetas - JetBlue 2022 - Conversions - Gif - Maletas Eleva - All PR - Feb 1 2022 - F2 _ ///FEE211230CR01\\\
130,Applications,95557079,4 - Jetblue Mastercard,2/4/2022,popular-lending-tarjetas-jetblue-2022-conversions-gif-pareja-y-esquiador-all-pr-feb-1-2022-f1-flt1_fee211230cr01,(Other),facebook-paid,fb-conversion-ad,v5i202210826v5f_jetblue,6,Popular - Lending - Tarjetas - JetBlue 2022 - Conversions - Gif - Pareja y Esquiador - All PR - Feb 1 2022 - F1 _ ///FEE211230CR01\\\,Applications,Popular - Lending - Tarjetas - JetBlue 2022 - Conversions - Gif - Pareja y Esquiador - All PR - Feb 1 2022 - F1 _ ///FEE211230CR01\\\
131,Leads 2,116580388,10 - Form Downloads,2/4/2022,popular-comercial-lending-startup-2022-website-conversions-all-pr-18-sc-gif-viande-foods-feb-01-2022-flt1_nofee211216as01,(Other),facebook-paid,fb-conversion-ad,v5i202210828v5f_startup2022,1,Popular - Comercial - Lending - StartUP 2022 - Website Conversions - All PR 18+ SC - GIF Viande Foods - Feb 01 2022 _ ///NOFEE211216AS01\\\,Leads 2,Popular - Comercial - Lending - StartUP 2022 - Website Conversions - All PR 18+ SC - GIF Viande Foods - Feb 01 2022 _ ///NOFEE211216AS01\\\
132,Leads 2,116580388,10 - Form Downloads,2/5/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,StartUp de Popular,1,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
133,Leads 2,116580388,10 - Form Downloads,2/5/2022,popular - lending - comercial - startup 2022 - search - ene 1 2022 _ ///fee211117cr01\\\,Paid Search,google,cpc,(not set),2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\,Leads 2,Popular - Lending - Comercial - StartUp 2022 - Search - Ene 1 2022 _ ///FEE211117CR01\\\
134,Leads 2,116580388,10 - Form Downloads,2/5/2022,popular-comercial-lending-startup-2022-page-views-all-pr-18-sc-carrusel-beneficios-post-feb-01-2022-flt1_nofee211216as01,(Other),facebook-paid,fb-click-page-view,v5i202210829v5f_startup2022,1,Popular - Comercial - Lending - StartUP 2022 - Page Views - All PR 18+ SC - Carrusel Beneficios Post - Feb 01 2022 _ ///NOFEE211216AS01\\\,Leads 2,Popular - Comercial - Lending - StartUP 2022 - Page Views - All PR 18+ SC - Carrusel Beneficios Post - Feb 01 2022 _ ///NOFEE211216AS01\\\
135,Applications,95557079,7 - Jetblue Mastercard Eleva,2/4/2022,popular-lending-tarjetas-jetblue-2022-brand-awareness-gif-eleva-tarjeta-all-pr-feb-1-2022-flt2_fee211230cr01,(Other),facebook-paid,fb-b-awareness,v5i202210820v5f_jetblue-eleva,2,Popular - Lending - Tarjetas - JetBlue 2022 - Brand Awareness - Gif - Eleva Tarjeta - All PR - Feb 1 2022 - F2 _ ///FEE211230CR01\\\,Applications,Popular - Lending - Tarjetas - JetBlue 2022 - Brand Awareness - Gif - Eleva Tarjeta - All PR - Feb 1 2022 - F2 _ ///FEE211230CR01\\\
136,Applications,95557079,7 - Jetblue Mastercard Eleva,2/4/2022,popular-lending-tarjetas-jetblue-2022-conversions-gif-maletas-eleva-all-pr-feb-1-2022-f2-flt2_fee211230cr01,(Other),facebook-paid,fb-conversion-ad,v5i202210824v5f_jetblue-eleva,12,Popular - Lending - Tarjetas - JetBlue 2022 - Conversions - Gif - Maletas Eleva - All PR - Feb 1 2022 - F2 _ ///FEE211230CR01\\\,Applications,Popular - Lending - Tarjetas - JetBlue 2022 - Conversions - Gif - Maletas Eleva - All PR - Feb 1 2022 - F2 _ ///FEE211230CR01\\\
137,Applications,95557079,1 - Cash rewards,2/5/2022,4119431-_ita_email_masa_pr_remainder_1_revisadoâ€°Ã›Ãœ,Email,email-et,email,499298,6,Assisted,Applications,Assisted
138,Applications,95557079,1 - Cash rewards,2/5/2022,4119432-_ita_email_masa_pr_remainder_2_revisadoâ€°Ã›Ãœ,Email,email-et,email,499299,3,Assisted,Applications,Assisted
139,Leads 2,116580388,10 - Form Downloads,2/5/2022,popular - services - comercial - startup 2022 - discovery - inmarket n custom int n retargeting - feb 1 2022 _ ///nofee211216as01\\\,Paid Search,google,cpc,(not set),3,Popular - Services - Comercial - StartUp 2022 - Discovery - InMarket n Custom Int n Retargeting - Feb 1 2022 _ ///NOFEE211216AS01\\\,Leads 2,Popular - Services - Comercial - StartUp 2022 - Discovery - InMarket n Custom Int n Retargeting - Feb 1 2022 _ ///NOFEE211216AS01\\\
140,Leads 2,116580388,10 - Form Downloads,2/5/2022,popular-comercial-lending-startup-2022-website-conversions-all-pr-18-sc-gif-viande-foods-feb-01-2022-flt1_nofee211216as01,(Other),facebook-paid,fb-conversion-ad,v5i202210828v5f_startup2022,1,Popular - Comercial - Lending - StartUP 2022 - Website Conversions - All PR 18+ SC - GIF Viande Foods - Feb 01 2022 _ ///NOFEE211216AS01\\\,Leads 2,Popular - Comercial - Lending - StartUP 2022 - Website Conversions - All PR 18+ SC - GIF Viande Foods - Feb 01 2022 _ ///NOFEE211216AS01\\\
